19/09/20 21:20:17 WARN util.NativeCodeLoader: Unable to load native-hadoop library for your platform... using builtin-java classes where applicable
19/09/20 21:20:28 WARN optim.DistriOptimizer$: Input formats NCHW by default, Please set explicitly if needed
19/09/20 21:20:28 WARN optim.DistriOptimizer$: Output formats NC by default, Please set explicitly if needed
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000233.JPEG.jpg , Iteration 0 , takes 0.00658586 s, throughput is 151.84 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000109.JPEG.jpg , Iteration 0 , takes 0.006616285 s, throughput is 151.14 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000340.JPEG.jpg , Iteration 0 , takes 0.006577325 s, throughput is 152.04 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000094.JPEG.jpg , Iteration 0 , takes 0.006487049 s, throughput is 154.15 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000664.JPEG.jpg , Iteration 0 , takes 0.0065754 s, throughput is 152.08 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000268.JPEG.jpg , Iteration 0 , takes 0.006505468 s, throughput is 153.72 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000312.JPEG.jpg , Iteration 0 , takes 0.006534008 s, throughput is 153.05 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000630.JPEG.jpg , Iteration 0 , takes 0.006510679 s, throughput is 153.59 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000741.JPEG.jpg , Iteration 0 , takes 0.006483443 s, throughput is 154.24 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000121.JPEG.jpg , Iteration 0 , takes 0.006567525 s, throughput is 152.26 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000201.JPEG.jpg , Iteration 0 , takes 0.006559659 s, throughput is 152.45 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000625.JPEG.jpg , Iteration 0 , takes 0.006520575 s, throughput is 153.36 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000206.JPEG.jpg , Iteration 0 , takes 0.006578338 s, throughput is 152.01 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000263.JPEG.jpg , Iteration 0 , takes 0.006554648 s, throughput is 152.56 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000955.JPEG.jpg , Iteration 0 , takes 0.006509643 s, throughput is 153.62 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000410.JPEG.jpg , Iteration 0 , takes 0.006591743 s, throughput is 151.70 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000752.JPEG.jpg , Iteration 0 , takes 0.006513794 s, throughput is 153.52 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000298.JPEG.jpg , Iteration 0 , takes 0.006543541 s, throughput is 152.82 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000719.JPEG.jpg , Iteration 0 , takes 0.006564507 s, throughput is 152.33 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000127.JPEG.jpg , Iteration 0 , takes 0.006538615 s, throughput is 152.94 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000613.JPEG.jpg , Iteration 0 , takes 0.006561487 s, throughput is 152.40 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000205.JPEG.jpg , Iteration 0 , takes 0.006602732 s, throughput is 151.45 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000971.JPEG.jpg , Iteration 0 , takes 0.006481932 s, throughput is 154.27 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000860.JPEG.jpg , Iteration 0 , takes 0.006547478 s, throughput is 152.73 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000243.JPEG.jpg , Iteration 0 , takes 0.006494933 s, throughput is 153.97 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000615.JPEG.jpg , Iteration 0 , takes 0.006517398 s, throughput is 153.44 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000871.JPEG.jpg , Iteration 0 , takes 0.006518043 s, throughput is 153.42 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000759.JPEG.jpg , Iteration 0 , takes 0.006671699 s, throughput is 149.89 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000503.JPEG.jpg , Iteration 0 , takes 0.006547605 s, throughput is 152.73 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000400.JPEG.jpg , Iteration 0 , takes 0.006559279 s, throughput is 152.46 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000171.JPEG.jpg , Iteration 0 , takes 0.00657492 s, throughput is 152.09 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000346.JPEG.jpg , Iteration 0 , takes 0.006537149 s, throughput is 152.97 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000864.JPEG.jpg , Iteration 0 , takes 0.006616362 s, throughput is 151.14 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000019.JPEG.jpg , Iteration 0 , takes 0.00654557 s, throughput is 152.78 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000512.JPEG.jpg , Iteration 0 , takes 0.006541815 s, throughput is 152.86 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000659.JPEG.jpg , Iteration 0 , takes 0.006547536 s, throughput is 152.73 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000373.JPEG.jpg , Iteration 0 , takes 0.006487824 s, throughput is 154.13 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000539.JPEG.jpg , Iteration 0 , takes 0.006579724 s, throughput is 151.98 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000519.JPEG.jpg , Iteration 0 , takes 0.006580722 s, throughput is 151.96 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000548.JPEG.jpg , Iteration 0 , takes 0.006502606 s, throughput is 153.78 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000849.JPEG.jpg , Iteration 0 , takes 0.006602076 s, throughput is 151.47 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000766.JPEG.jpg , Iteration 0 , takes 0.006508082 s, throughput is 153.66 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000865.JPEG.jpg , Iteration 0 , takes 0.006503035 s, throughput is 153.77 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000330.JPEG.jpg , Iteration 0 , takes 0.006581042 s, throughput is 151.95 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000954.JPEG.jpg , Iteration 0 , takes 0.006496273 s, throughput is 153.93 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000152.JPEG.jpg , Iteration 0 , takes 0.006541597 s, throughput is 152.87 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000521.JPEG.jpg , Iteration 0 , takes 0.006569715 s, throughput is 152.21 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000769.JPEG.jpg , Iteration 0 , takes 0.006502119 s, throughput is 153.80 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000376.JPEG.jpg , Iteration 0 , takes 0.006546408 s, throughput is 152.76 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000965.JPEG.jpg , Iteration 0 , takes 0.006517564 s, throughput is 153.43 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000479.JPEG.jpg , Iteration 0 , takes 0.006498379 s, throughput is 153.88 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000059.JPEG.jpg , Iteration 0 , takes 0.006543424 s, throughput is 152.83 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000026.JPEG.jpg , Iteration 0 , takes 0.006514468 s, throughput is 153.50 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000016.JPEG.jpg , Iteration 0 , takes 0.006547441 s, throughput is 152.73 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000228.JPEG.jpg , Iteration 0 , takes 0.006608259 s, throughput is 151.33 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000928.JPEG.jpg , Iteration 0 , takes 0.006513408 s, throughput is 153.53 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000691.JPEG.jpg , Iteration 0 , takes 0.006585313 s, throughput is 151.85 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000738.JPEG.jpg , Iteration 0 , takes 0.006546472 s, throughput is 152.75 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000650.JPEG.jpg , Iteration 0 , takes 0.006478334 s, throughput is 154.36 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000269.JPEG.jpg , Iteration 0 , takes 0.006464191 s, throughput is 154.70 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000488.JPEG.jpg , Iteration 0 , takes 0.006525461 s, throughput is 153.25 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000445.JPEG.jpg , Iteration 0 , takes 0.006559336 s, throughput is 152.45 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000997.JPEG.jpg , Iteration 0 , takes 0.006542343 s, throughput is 152.85 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000295.JPEG.jpg , Iteration 0 , takes 0.00660856 s, throughput is 151.32 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000257.JPEG.jpg , Iteration 0 , takes 0.006533653 s, throughput is 153.05 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000207.JPEG.jpg , Iteration 0 , takes 0.006552703 s, throughput is 152.61 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000606.JPEG.jpg , Iteration 0 , takes 0.006496917 s, throughput is 153.92 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000029.JPEG.jpg , Iteration 0 , takes 0.006536051 s, throughput is 153.00 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000565.JPEG.jpg , Iteration 0 , takes 0.006574937 s, throughput is 152.09 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000756.JPEG.jpg , Iteration 0 , takes 0.006478006 s, throughput is 154.37 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000553.JPEG.jpg , Iteration 0 , takes 0.006650893 s, throughput is 150.36 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000640.JPEG.jpg , Iteration 0 , takes 0.00652753 s, throughput is 153.20 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000148.JPEG.jpg , Iteration 0 , takes 0.006550333 s, throughput is 152.66 imgs/sec
19/09/20 21:20:37 INFO inference.Perf$:  ILSVRC2012_val_00000380.JPEG.jpg , Iteration 0 , takes 0.006520919 s, throughput is 153.35 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000917.JPEG.jpg , Iteration 0 , takes 0.00648177 s, throughput is 154.28 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000591.JPEG.jpg , Iteration 0 , takes 0.006582959 s, throughput is 151.91 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000095.JPEG.jpg , Iteration 0 , takes 0.0065482 s, throughput is 152.71 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000500.JPEG.jpg , Iteration 0 , takes 0.006497608 s, throughput is 153.90 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000289.JPEG.jpg , Iteration 0 , takes 0.00655525 s, throughput is 152.55 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000776.JPEG.jpg , Iteration 0 , takes 0.006548089 s, throughput is 152.72 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000798.JPEG.jpg , Iteration 0 , takes 0.006591385 s, throughput is 151.71 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000764.JPEG.jpg , Iteration 0 , takes 0.006545026 s, throughput is 152.79 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000916.JPEG.jpg , Iteration 0 , takes 0.006490661 s, throughput is 154.07 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000999.JPEG.jpg , Iteration 0 , takes 0.006516167 s, throughput is 153.46 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000546.JPEG.jpg , Iteration 0 , takes 0.006524156 s, throughput is 153.28 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000635.JPEG.jpg , Iteration 0 , takes 0.006484186 s, throughput is 154.22 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000484.JPEG.jpg , Iteration 0 , takes 0.006696975 s, throughput is 149.32 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000852.JPEG.jpg , Iteration 0 , takes 0.00729757 s, throughput is 137.03 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000160.JPEG.jpg , Iteration 0 , takes 0.007246839 s, throughput is 137.99 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000046.JPEG.jpg , Iteration 0 , takes 0.006676913 s, throughput is 149.77 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000976.JPEG.jpg , Iteration 0 , takes 0.006794229 s, throughput is 147.18 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000003.JPEG.jpg , Iteration 0 , takes 0.006511215 s, throughput is 153.58 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000661.JPEG.jpg , Iteration 0 , takes 0.006492931 s, throughput is 154.01 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000609.JPEG.jpg , Iteration 0 , takes 0.006778025 s, throughput is 147.54 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000001.JPEG.jpg , Iteration 0 , takes 0.0065233 s, throughput is 153.30 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000052.JPEG.jpg , Iteration 0 , takes 0.006493255 s, throughput is 154.01 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000645.JPEG.jpg , Iteration 0 , takes 0.00650364 s, throughput is 153.76 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000144.JPEG.jpg , Iteration 0 , takes 0.00681014 s, throughput is 146.84 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000252.JPEG.jpg , Iteration 0 , takes 0.006559821 s, throughput is 152.44 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000081.JPEG.jpg , Iteration 0 , takes 0.006563598 s, throughput is 152.36 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000901.JPEG.jpg , Iteration 0 , takes 0.007341849 s, throughput is 136.21 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000216.JPEG.jpg , Iteration 0 , takes 0.006559495 s, throughput is 152.45 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000811.JPEG.jpg , Iteration 0 , takes 0.006549253 s, throughput is 152.69 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000115.JPEG.jpg , Iteration 0 , takes 0.006562317 s, throughput is 152.39 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000617.JPEG.jpg , Iteration 0 , takes 0.006487982 s, throughput is 154.13 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000274.JPEG.jpg , Iteration 0 , takes 0.006551683 s, throughput is 152.63 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000751.JPEG.jpg , Iteration 0 , takes 0.006582174 s, throughput is 151.93 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000284.JPEG.jpg , Iteration 0 , takes 0.006580808 s, throughput is 151.96 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000108.JPEG.jpg , Iteration 0 , takes 0.006645311 s, throughput is 150.48 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000716.JPEG.jpg , Iteration 0 , takes 0.006507539 s, throughput is 153.67 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000836.JPEG.jpg , Iteration 0 , takes 0.006430304 s, throughput is 155.51 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000648.JPEG.jpg , Iteration 0 , takes 0.006495249 s, throughput is 153.96 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000545.JPEG.jpg , Iteration 0 , takes 0.006478728 s, throughput is 154.35 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000884.JPEG.jpg , Iteration 0 , takes 0.006427951 s, throughput is 155.57 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000948.JPEG.jpg , Iteration 0 , takes 0.006500151 s, throughput is 153.84 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000476.JPEG.jpg , Iteration 0 , takes 0.006421531 s, throughput is 155.73 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000818.JPEG.jpg , Iteration 0 , takes 0.006511706 s, throughput is 153.57 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000186.JPEG.jpg , Iteration 0 , takes 0.006497353 s, throughput is 153.91 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000819.JPEG.jpg , Iteration 0 , takes 0.006456678 s, throughput is 154.88 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000669.JPEG.jpg , Iteration 0 , takes 0.006511748 s, throughput is 153.57 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000372.JPEG.jpg , Iteration 0 , takes 0.006455953 s, throughput is 154.90 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000643.JPEG.jpg , Iteration 0 , takes 0.006513624 s, throughput is 153.52 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000639.JPEG.jpg , Iteration 0 , takes 0.006491418 s, throughput is 154.05 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000413.JPEG.jpg , Iteration 0 , takes 0.006517793 s, throughput is 153.43 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000441.JPEG.jpg , Iteration 0 , takes 0.006485855 s, throughput is 154.18 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000143.JPEG.jpg , Iteration 0 , takes 0.007398318 s, throughput is 135.17 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000966.JPEG.jpg , Iteration 0 , takes 0.006436004 s, throughput is 155.38 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000912.JPEG.jpg , Iteration 0 , takes 0.006513788 s, throughput is 153.52 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000656.JPEG.jpg , Iteration 0 , takes 0.006436918 s, throughput is 155.35 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000943.JPEG.jpg , Iteration 0 , takes 0.006502301 s, throughput is 153.79 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000530.JPEG.jpg , Iteration 0 , takes 0.006458863 s, throughput is 154.83 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000166.JPEG.jpg , Iteration 0 , takes 0.006442114 s, throughput is 155.23 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000540.JPEG.jpg , Iteration 0 , takes 0.006501213 s, throughput is 153.82 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000541.JPEG.jpg , Iteration 0 , takes 0.006462375 s, throughput is 154.74 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000703.JPEG.jpg , Iteration 0 , takes 0.006495799 s, throughput is 153.95 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000554.JPEG.jpg , Iteration 0 , takes 0.006453739 s, throughput is 154.95 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000624.JPEG.jpg , Iteration 0 , takes 0.006478516 s, throughput is 154.36 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000900.JPEG.jpg , Iteration 0 , takes 0.006467779 s, throughput is 154.61 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000374.JPEG.jpg , Iteration 0 , takes 0.006433034 s, throughput is 155.45 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000347.JPEG.jpg , Iteration 0 , takes 0.006543817 s, throughput is 152.82 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000812.JPEG.jpg , Iteration 0 , takes 0.006492511 s, throughput is 154.02 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000179.JPEG.jpg , Iteration 0 , takes 0.006494339 s, throughput is 153.98 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000846.JPEG.jpg , Iteration 0 , takes 0.00648272 s, throughput is 154.26 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000638.JPEG.jpg , Iteration 0 , takes 0.006489422 s, throughput is 154.10 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000511.JPEG.jpg , Iteration 0 , takes 0.006533067 s, throughput is 153.07 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000777.JPEG.jpg , Iteration 0 , takes 0.006480494 s, throughput is 154.31 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000893.JPEG.jpg , Iteration 0 , takes 0.006475389 s, throughput is 154.43 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000652.JPEG.jpg , Iteration 0 , takes 0.006472792 s, throughput is 154.49 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000608.JPEG.jpg , Iteration 0 , takes 0.006465898 s, throughput is 154.66 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000685.JPEG.jpg , Iteration 0 , takes 0.007187789 s, throughput is 139.12 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000308.JPEG.jpg , Iteration 0 , takes 0.007727095 s, throughput is 129.41 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000612.JPEG.jpg , Iteration 0 , takes 0.006841674 s, throughput is 146.16 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000461.JPEG.jpg , Iteration 0 , takes 0.006407048 s, throughput is 156.08 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000734.JPEG.jpg , Iteration 0 , takes 0.006509628 s, throughput is 153.62 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000114.JPEG.jpg , Iteration 0 , takes 0.006433821 s, throughput is 155.43 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000085.JPEG.jpg , Iteration 0 , takes 0.00648883 s, throughput is 154.11 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000396.JPEG.jpg , Iteration 0 , takes 0.006522228 s, throughput is 153.32 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000935.JPEG.jpg , Iteration 0 , takes 0.006435373 s, throughput is 155.39 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000279.JPEG.jpg , Iteration 0 , takes 0.00648733 s, throughput is 154.15 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000576.JPEG.jpg , Iteration 0 , takes 0.006450284 s, throughput is 155.03 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000921.JPEG.jpg , Iteration 0 , takes 0.006488305 s, throughput is 154.12 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000334.JPEG.jpg , Iteration 0 , takes 0.006506056 s, throughput is 153.70 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000267.JPEG.jpg , Iteration 0 , takes 0.006466204 s, throughput is 154.65 imgs/sec
19/09/20 21:20:38 INFO inference.Perf$:  ILSVRC2012_val_00000662.JPEG.jpg , Iteration 0 , takes 0.006509447 s, throughput is 153.62 imgs/sec
19/09/20 21:20:39 INFO inference.Perf$:  ILSVRC2012_val_00000054.JPEG.jpg , Iteration 0 , takes 0.006464804 s, throughput is 154.68 imgs/sec
19/09/20 21:20:39 INFO inference.Perf$:  ILSVRC2012_val_00000194.JPEG.jpg , Iteration 0 , takes 0.006514038 s, throughput is 153.51 imgs/sec
